Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Total_units_enrolled,Total_units_approved,Approval_rate,Weighted_avg_grade,Total_units_without_eval,Econ_pressure
1,17,3,9853,1,1,133.1,1,12,1,4,0,134.8,1,0,0,1,0,0,18,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,12,0,0.0,0.0,0,19.759999999999998
1,1,1,171,1,1,145.0,1,3,1,4,3,149.9,1,0,0,0,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Graduate,0,0,0.0,0.0,0,4.859999999999999
1,1,1,9500,1,1,125.0,1,1,1,4,4,119.8,1,0,0,1,0,1,19,0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,9.4,-0.8,-3.12,Graduate,16,16,1.0,109.044375,0,-7.5200000000000005
1,43,1,9130,1,1,125.0,1,39,3,3,2,125.0,1,0,0,1,0,0,21,0,0,5,6,0,0.0,5,0,5,6,4,13.75,1,10.8,1.4,1.74,Graduate,10,4,0.4,6.875,6,15.12
1,1,3,9500,1,1,148.0,1,1,19,4,5,135.1,1,0,1,1,0,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout,15,0,0.0,0.0,0,-6.255
1,1,4,9070,1,1,139.0,1,3,19,1,5,138.3,1,0,0,1,0,0,19,0,0,6,6,6,14.666666666666666,0,0,6,6,6,13.166666666666666,0,9.4,-0.8,-3.12,Graduate,12,12,1.0,94.58333333333333,0,-7.5200000000000005
1,17,2,9500,1,1,130.0,1,38,38,7,7,122.5,1,0,0,1,0,0,19,0,0,8,8,7,13.937142857142858,0,0,8,8,7,13.937142857142858,0,10.8,1.4,1.74,Graduate,16,14,0.875,118.46571428571428,0,15.12
1,1,1,9070,1,1,148.0,1,3,1,2,10,148.0,1,0,0,1,0,0,20,0,7,12,12,10,14.7,0,8,12,12,12,14.583333333333334,0,15.5,2.8,-4.06,Graduate,24,22,0.9166666666666666,183.69166666666663,0,43.4
1,1,2,9773,1,1,130.0,1,1,1,9,4,126.2,1,0,0,1,0,0,18,0,0,6,6,6,11.666666666666666,0,0,6,6,5,12.2,0,12.7,3.7,-1.7,Graduate,12,11,0.9166666666666666,76.1,0,46.99
1,43,4,9500,1,6,134.0,1,37,37,9,9,129.8,1,0,0,1,0,0,20,0,0,7,7,6,14.85,0,0,7,7,6,14.85,0,7.6,2.6,0.32,Graduate,14,12,0.8571428571428571,111.375,0,19.759999999999998
1,39,1,9085,1,19,133.1,1,19,37,7,90,104.0,0,0,0,1,0,0,26,0,0,5,11,1,12.0,1,0,5,12,0,0.0,4,10.8,1.4,1.74,Dropout,10,1,0.1,60.0,5,15.12
1,18,4,9500,1,1,137.0,1,3,1,3,4,126.7,1,0,0,1,0,0,18,0,0,7,8,7,13.6875,0,0,8,9,8,15.622222222222222,0,13.9,-0.3,0.79,Dropout,15,15,1.0,104.14435185185185,0,-4.17
1,39,1,8014,0,1,130.0,1,37,37,9,9,120.0,0,0,0,1,0,0,58,0,0,6,14,5,12.4,0,0,6,10,5,11.6,0,9.4,-0.8,-3.12,Graduate,12,10,0.8333333333333334,80.2,0,-7.5200000000000005
1,1,2,9500,1,1,137.0,1,1,3,4,3,124.6,0,0,0,1,0,0,18,0,0,7,10,7,13.398,0,0,8,8,8,13.5425,0,15.5,2.8,-4.06,Graduate,15,15,1.0,101.00866666666667,0,43.4
1,44,1,9085,1,1,130.0,1,1,1,4,3,130.0,1,0,0,1,0,0,20,0,0,6,13,5,11.8,0,0,6,19,4,12.0,0,12.4,0.5,1.79,Enrolled,12,9,0.75,76.80000000000001,0,6.2
1,17,1,9991,0,1,140.0,1,38,37,6,7,127.3,0,0,0,1,0,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,Dropout,10,0,0.0,0.0,0,6.659999999999999
1,2,1,9147,1,1,150.0,1,37,37,9,9,122.0,1,0,0,1,0,0,29,0,13,15,19,13,11.76923076923077,0,12,14,17,14,11.928571428571429,0,9.4,-0.8,-3.12,Graduate,29,27,0.9310344827586207,182.29708222811672,0,-7.5200000000000005
1,7,1,9238,1,3,130.0,1,1,1,4,10,125.1,0,0,1,0,0,0,27,0,0,6,8,0,0.0,0,0,5,6,0,0.0,0,16.2,0.3,-0.92,Dropout,11,0,0.0,0.0,0,7.289999999999999
1,1,1,9085,1,1,133.1,1,19,38,5,7,110.0,1,0,0,1,0,1,21,0,0,6,8,6,13.285714285714286,0,0,6,11,6,13.0,0,11.1,0.6,2.02,Graduate,12,12,1.0,86.21428571428572,0,6.659999999999999
1,1,1,9238,1,1,134.0,1,1,19,4,9,129.8,0,0,0,1,0,1,20,0,0,6,6,6,11.666666666666666,0,0,6,8,6,11.166666666666666,0,15.5,2.8,-4.06,Graduate,12,12,1.0,75.58333333333333,0,43.4
1,17,1,9238,1,1,125.0,1,19,38,3,7,114.9,0,0,0,1,0,1,19,0,0,6,13,6,11.5,0,0,6,9,5,12.2,0,11.1,0.6,2.02,Graduate,12,11,0.9166666666666666,75.1,0,6.659999999999999
1,1,1,9500,1,1,141.0,1,37,38,6,6,125.6,1,0,0,1,0,1,22,0,0,7,9,6,13.081666666666669,0,0,8,12,6,13.15,0,11.1,0.6,2.02,Graduate,15,12,0.8,98.58500000000002,0,6.659999999999999
1,18,3,9070,1,1,138.0,1,38,37,9,7,125.1,1,0,0,1,0,1,19,0,0,6,6,6,12.666666666666666,0,0,6,6,6,13.0,0,15.5,2.8,-4.06,Graduate,12,12,1.0,82.5,0,43.4
1,17,1,9773,1,1,116.0,1,37,1,9,8,115.7,1,0,1,0,0,0,19,0,0,6,6,3,11.333333333333334,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,12,3,0.25,68.0,0,9.3
1,1,3,9853,1,1,122.0,1,3,3,2,2,112.6,1,0,0,1,0,0,23,0,0,6,8,5,13.6,0,0,6,8,5,11.6,0,7.6,2.6,0.32,Enrolled,12,10,0.8333333333333334,87.39999999999999,0,19.759999999999998
1,1,3,9773,1,1,131.0,1,1,1,4,4,127.2,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,7,5,13.2,0,12.4,0.5,1.79,Dropout,12,11,0.9166666666666666,85.6,0,6.2
1,44,1,9130,1,39,140.0,1,1,19,4,8,140.0,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,12,0,0.0,0.0,0,46.99
1,44,1,9003,1,39,140.0,1,1,1,4,3,140.0,1,0,0,1,0,0,20,0,0,6,10,5,11.666666666666666,0,0,6,7,5,12.6,0,12.4,0.5,1.79,Graduate,12,10,0.8333333333333334,76.3,0,6.2
1,1,4,9238,1,1,127.0,1,1,38,9,7,120.4,1,0,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,Graduate,12,12,1.0,87.71428571428571,0,6.659999999999999
1,39,1,9085,1,19,133.1,1,37,37,9,9,100.0,1,0,1,0,0,1,26,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,12,0,0.0,0.0,0,-6.255
1,1,1,9238,1,1,117.0,1,1,19,4,7,113.5,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,7,6,14.142857142857142,0,11.1,0.6,2.02,Graduate,12,12,1.0,86.07142857142857,0,6.659999999999999
1,1,1,9085,1,1,150.0,1,37,37,4,9,132.1,1,0,1,1,0,0,29,0,4,5,11,4,12.5,2,1,5,11,2,12.5,0,12.7,3.7,-1.7,Dropout,10,6,0.6,68.75,2,70.485
1,44,1,9003,1,39,160.0,1,3,1,2,6,160.0,1,0,0,0,0,0,20,0,0,6,10,6,13.375,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,Graduate,12,12,1.0,86.75,0,4.859999999999999
1,1,1,9070,1,1,128.0,1,19,2,7,3,126.3,1,0,0,1,0,0,19,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.666666666666666,0,15.5,2.8,-4.06,Graduate,12,12,1.0,85.33333333333333,0,43.4
1,44,1,9085,1,39,160.0,1,1,1,4,4,160.0,1,0,0,1,0,0,23,0,1,6,12,4,13.4,0,1,6,17,2,13.5,0,12.4,0.5,1.79,Enrolled,12,6,0.5,87.15,0,6.2
1,43,1,9556,1,1,126.0,1,2,3,3,2,100.0,0,0,0,1,0,0,25,0,2,7,10,3,13.0,0,1,8,10,3,11.666666666666666,4,10.8,1.4,1.74,Enrolled,15,6,0.4,97.22222222222223,4,15.12
1,18,1,9500,1,1,135.0,1,3,3,1,1,125.8,1,0,0,1,0,0,18,0,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,10.8,1.4,1.74,Graduate,16,14,0.875,111.81142857142859,0,15.12
1,1,3,9070,1,1,139.0,1,1,38,4,7,142.2,1,0,0,1,0,1,19,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.833333333333334,0,9.4,-0.8,-3.12,Graduate,12,12,1.0,83.41666666666667,0,-7.5200000000000005
1,17,2,9853,1,1,125.0,1,1,19,5,5,119.4,1,0,0,1,0,0,18,0,0,7,10,7,12.142857142857142,0,0,7,7,7,13.142857142857142,0,12.4,0.5,1.79,Graduate,14,14,1.0,91.57142857142857,0,6.2
1,1,2,9500,1,1,106.0,1,1,19,4,4,106.4,1,0,0,1,0,1,19,0,0,7,9,5,13.34,0,0,7,9,6,12.385714285714286,0,12.4,0.5,1.79,Enrolled,14,11,0.7857142857142857,99.57285714285715,0,6.2
1,7,1,8014,0,40,120.0,1,37,19,9,3,120.0,0,0,0,1,0,0,36,0,6,10,15,4,13.0,0,5,9,10,4,13.75,0,8.9,1.4,3.51,Dropout,19,8,0.42105263157894735,136.51315789473685,0,12.459999999999999
1,44,1,9003,1,39,150.0,1,1,38,4,9,150.0,0,0,0,1,1,1,20,0,0,6,18,3,12.0,0,0,6,17,3,11.666666666666666,0,15.5,2.8,-4.06,Enrolled,12,6,0.5,77.83333333333333,0,65.1
1,17,2,171,1,1,130.0,41,1,1,2,3,148.6,1,0,0,1,1,0,20,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0.0,0.0,0,9.989999999999998
1,1,1,9238,1,1,116.0,1,38,38,9,8,108.7,1,0,0,1,1,0,18,0,0,6,9,5,11.0,0,0,6,12,0,0.0,0,11.1,0.6,2.02,Dropout,12,5,0.4166666666666667,66.0,0,9.989999999999998
1,44,1,9003,1,39,130.0,1,3,1,4,6,130.0,0,0,0,1,1,0,19,0,0,6,8,5,11.5,0,0,6,11,6,11.333333333333334,0,12.4,0.5,1.79,Enrolled,12,11,0.9166666666666666,74.66666666666667,0,9.3
1,17,1,9238,1,1,140.0,1,1,44,4,2,124.6,1,0,1,0,1,0,20,0,3,9,9,3,13.333333333333334,0,2,6,6,2,12.5,0,8.9,1.4,3.51,Dropout,15,5,0.3333333333333333,125.0,0,28.034999999999997
1,1,2,9500,1,1,134.0,1,19,19,4,7,131.0,1,0,0,1,1,0,18,0,0,7,9,7,14.594444444444443,0,0,8,10,8,13.472,0,15.5,2.8,-4.06,Graduate,15,15,1.0,109.34617777777777,0,65.1
1,44,1,9130,1,39,130.0,1,3,1,3,6,130.0,1,0,1,1,1,0,20,0,2,6,9,4,11.0,0,1,6,13,3,10.666666666666666,0,12.4,0.5,1.79,Dropout,12,7,0.5833333333333334,71.33333333333333,0,13.950000000000001
1,18,1,9119,1,1,122.0,1,19,1,90,3,116.1,1,0,1,0,1,0,24,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,10,0,0.0,0.0,0,-16.92
1,17,1,9773,1,1,128.0,1,19,38,5,7,125.6,1,0,0,1,1,0,19,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,12,0,0.0,0.0,0,18.689999999999998
1,17,1,9119,1,1,130.0,1,19,19,7,9,121.3,1,0,0,1,1,0,18,0,0,5,9,1,12.0,0,0,5,10,2,12.0,3,7.6,2.6,0.32,Dropout,10,3,0.3,66.0,3,29.639999999999997
1,1,3,9119,1,1,113.0,1,4,38,2,7,107.4,1,0,0,1,1,0,18,0,0,5,8,5,14.0,0,0,5,6,5,13.2,0,8.9,1.4,3.51,Graduate,10,10,1.0,76.6,0,18.689999999999998
1,1,1,9254,1,1,126.0,1,1,19,4,4,116.9,0,0,0,1,1,0,18,0,0,6,8,6,13.571428571428571,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Graduate,12,11,0.9166666666666666,87.32857142857144,0,18.689999999999998
1,43,2,9670,1,1,135.0,1,3,19,1,7,123.5,1,0,0,1,1,0,22,0,0,6,12,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,12,0,0.0,0.0,0,7.289999999999999
1,1,1,9670,1,1,141.0,1,19,38,9,9,130.5,0,0,0,1,1,0,19,0,0,6,8,6,14.25,0,0,6,7,6,13.857142857142858,0,11.1,0.6,2.02,Graduate,12,12,1.0,92.42857142857143,0,9.989999999999998
2,39,1,9085,1,12,133.1,1,1,39,5,3,140.0,1,0,1,0,0,0,32,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,12,0,0.0,0.0,0,-12.51
1,17,1,9853,1,1,133.1,1,34,19,0,3,117.1,1,0,0,1,0,1,21,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,12,0,0.0,0.0,0,19.759999999999998
1,18,1,9500,1,1,144.0,1,37,37,6,6,127.5,1,0,0,1,0,1,19,0,0,8,8,7,13.542857142857144,0,0,8,8,7,13.542857142857144,0,12.7,3.7,-1.7,Graduate,16,14,0.875,115.11428571428573,0,46.99
4,43,1,8014,0,1,140.0,1,38,37,9,9,126.0,0,0,0,1,0,1,39,0,3,9,9,9,13.11111111111111,0,2,7,10,7,11.714285714285714,0,12.7,3.7,-1.7,Graduate,16,16,1.0,123.125,0,93.98
1,43,1,8014,0,10,100.0,1,34,34,0,0,113.0,1,0,0,1,0,0,30,0,3,9,11,9,12.666666666666666,0,2,7,7,7,12.142857142857142,0,7.6,2.6,0.32,Graduate,16,16,1.0,119.3125,0,19.759999999999998
1,1,1,9147,1,1,135.0,1,1,19,5,5,130.1,1,0,0,1,0,0,18,0,0,5,10,4,10.75,1,0,5,13,2,10.0,0,9.4,-0.8,-3.12,Dropout,10,6,0.6,58.75,1,-7.5200000000000005
2,43,1,9991,0,1,130.0,1,37,37,9,9,110.0,1,0,0,1,0,0,38,0,4,10,14,4,10.75,0,2,10,10,2,10.0,0,7.6,2.6,0.32,Dropout,20,6,0.3,112.5,0,39.519999999999996
1,1,3,9070,1,1,147.0,1,34,37,5,7,135.8,1,0,0,1,0,0,20,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,Graduate,12,12,1.0,88.66666666666667,0,-7.5200000000000005
1,39,1,8014,0,19,149.0,1,34,34,0,0,126.3,0,0,0,1,0,0,55,0,0,6,6,6,13.833333333333334,0,1,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Graduate,12,12,1.0,89.41666666666667,0,19.759999999999998
4,27,1,9070,1,2,130.0,1,34,34,0,0,130.0,0,0,0,1,0,0,53,0,15,18,18,17,13.176470588235292,0,13,18,18,16,13.0,0,7.6,2.6,0.32,Dropout,36,33,0.9166666666666666,243.67647058823525,0,39.519999999999996
2,39,1,8014,0,1,120.0,1,34,34,0,0,104.0,0,0,0,1,0,0,54,0,0,6,8,4,12.75,0,0,6,12,5,12.6,0,7.6,2.6,0.32,Dropout,12,9,0.75,82.8,0,39.519999999999996
1,43,1,9500,1,1,125.0,1,37,37,9,7,123.6,1,0,0,1,0,1,18,0,0,7,8,5,12.86,0,0,7,8,5,12.86,0,7.6,2.6,0.32,Enrolled,14,10,0.7142857142857143,96.44999999999999,0,19.759999999999998
1,39,1,8014,0,1,133.1,1,37,37,9,8,121.0,0,0,1,0,0,0,44,0,2,8,12,4,12.0,2,2,7,9,4,12.0,2,8.9,1.4,3.51,Dropout,15,8,0.5333333333333333,101.6,4,18.689999999999998
1,43,1,9238,1,1,149.0,1,37,37,9,6,130.5,1,0,0,1,0,0,28,0,8,11,11,9,11.666666666666666,0,8,11,13,9,12.555555555555555,0,10.8,1.4,1.74,Graduate,22,18,0.8181818181818182,134.6111111111111,0,15.12
1,7,1,8014,0,43,180.0,1,19,19,9,4,180.0,0,0,0,1,0,0,37,0,12,14,14,14,16.5,0,8,11,11,11,16.90909090909091,0,8.9,1.4,3.51,Graduate,25,25,1.0,238.44,0,12.459999999999999
1,43,1,9238,1,1,110.0,1,14,14,90,90,112.5,1,0,0,1,0,0,20,0,8,10,14,9,12.333333333333334,0,3,7,10,7,11.77777777777778,0,7.6,2.6,0.32,Graduate,17,16,0.9411764705882353,128.18300653594773,0,19.759999999999998
1,1,3,9500,1,1,131.0,1,19,3,3,2,126.1,1,0,0,1,0,0,18,0,0,7,8,7,12.59125,0,0,8,11,7,12.820000000000002,0,15.5,2.8,-4.06,Enrolled,15,14,0.9333333333333333,94.97608333333334,0,43.4
1,1,1,9238,1,1,117.0,1,19,19,9,9,111.8,1,0,0,1,1,0,19,0,0,6,9,4,11.5,0,0,6,12,3,11.0,0,8.9,1.4,3.51,Dropout,12,7,0.5833333333333334,74.5,0,18.689999999999998
1,17,1,9003,1,1,120.0,1,38,37,5,9,131.4,1,0,0,1,1,1,23,0,17,18,19,18,11.894736842105264,0,12,13,13,13,12.923076923076923,0,15.5,2.8,-4.06,Graduate,31,31,1.0,219.5246179966044,0,65.1
1,17,1,9238,1,1,160.0,1,19,37,6,6,144.3,0,0,0,1,1,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,12,0,0.0,0.0,0,-6.255
1,39,1,9254,1,1,100.0,1,3,19,3,5,115.0,0,0,0,0,1,0,24,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,12,0,0.0,0.0,0,9.989999999999998
1,44,1,9003,1,39,140.0,1,4,4,4,2,120.0,1,0,0,1,1,0,22,0,0,6,13,5,13.0,0,0,6,13,2,11.5,0,12.4,0.5,1.79,Enrolled,12,7,0.5833333333333334,83.75,0,9.3
1,39,1,9003,1,1,160.0,1,1,38,5,6,168.6,0,0,0,1,1,0,26,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,12,0,0.0,0.0,0,-6.255
1,17,6,9773,1,1,141.0,1,37,37,5,5,127.7,1,0,0,1,1,0,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.833333333333334,0,9.4,-0.8,-3.12,Graduate,12,12,1.0,98.41666666666667,0,-11.280000000000001
1,44,1,9130,1,39,130.0,1,38,19,9,9,150.0,0,0,0,1,1,0,24,0,2,6,8,4,11.75,0,1,6,8,2,13.5,0,11.1,0.6,2.02,Dropout,12,6,0.5,77.25,0,9.989999999999998
1,1,1,9119,1,1,142.0,1,1,38,4,3,129.8,1,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,6,1,15.0,0,10.8,1.4,1.74,Enrolled,10,1,0.1,7.5,0,22.68
1,1,1,171,1,1,130.0,1,1,38,7,8,135.6,1,0,0,1,1,0,26,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0.0,0.0,0,9.989999999999998
1,39,1,9254,1,19,133.1,1,37,37,9,4,100.0,0,0,0,1,1,0,27,0,0,6,11,3,11.333333333333334,0,0,6,10,3,14.75,0,16.2,0.3,-0.92,Dropout,12,6,0.5,75.375,0,7.289999999999999
1,44,1,9003,1,39,140.0,1,37,37,9,6,140.0,1,0,0,1,1,1,20,0,0,6,10,5,12.6,0,0,6,6,5,13.2,0,12.4,0.5,1.79,Graduate,12,10,0.8333333333333334,82.19999999999999,0,9.3
1,1,1,9119,1,1,129.0,1,12,1,4,10,124.1,1,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,10,1,14.0,3,7.6,2.6,0.32,Dropout,10,1,0.1,7.0,3,29.639999999999997
1,1,1,9085,1,1,148.0,1,38,38,4,9,131.6,0,0,0,1,1,1,18,0,0,6,8,6,15.5,0,0,6,9,4,15.5,0,11.1,0.6,2.02,Dropout,12,10,0.8333333333333334,100.75,0,9.989999999999998
1,1,3,9500,1,1,143.0,1,1,1,4,4,129.0,1,0,0,1,1,0,18,0,0,8,8,7,12.365714285714288,0,0,8,8,7,12.365714285714288,0,10.8,1.4,1.74,Graduate,16,14,0.875,105.10857142857145,0,22.68
1,17,1,9670,1,1,128.0,1,37,37,9,9,135.7,1,0,0,1,1,0,19,0,0,6,7,5,13.2,0,0,6,10,5,13.25,0,10.8,1.4,1.74,Enrolled,12,10,0.8333333333333334,85.82499999999999,0,22.68
1,43,1,9070,1,1,100.0,1,37,37,9,9,108.0,1,0,0,1,1,0,34,0,7,12,12,7,11.428571428571429,0,4,12,12,7,11.857142857142858,0,7.6,2.6,0.32,Enrolled,24,14,0.5833333333333334,143.07142857142856,0,29.639999999999997
1,1,1,9238,1,1,116.0,1,38,19,8,10,110.8,1,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,12,0,0.0,0.0,0,7.289999999999999
1,1,1,9773,1,1,128.0,1,1,19,4,4,124.5,0,0,0,1,1,1,19,0,0,6,10,4,14.0,0,0,6,9,6,12.333333333333334,0,9.4,-0.8,-3.12,Graduate,12,10,0.8333333333333334,90.16666666666667,0,-11.280000000000001
2,39,1,9003,1,1,120.0,1,2,2,1,4,100.0,0,0,0,1,1,0,30,0,3,12,12,3,12.0,0,5,12,16,5,11.8,0,15.5,2.8,-4.06,Dropout,24,8,0.3333333333333333,149.9,0,130.2
1,43,1,9773,1,1,121.0,1,1,3,9,3,123.8,0,0,0,0,1,0,22,0,0,4,4,0,0.0,4,0,5,8,3,12.0,0,10.8,1.4,1.74,Dropout,9,3,0.3333333333333333,6.666666666666667,4,22.68
1,17,1,9147,1,1,137.0,1,3,38,1,9,131.4,0,0,0,0,1,0,19,0,0,5,13,4,10.0,0,0,5,7,3,11.333333333333334,0,15.5,2.8,-4.06,Dropout,10,7,0.7,55.666666666666664,0,65.1
1,1,1,9147,1,1,115.0,1,38,1,9,8,118.5,0,0,0,1,1,0,21,0,0,5,9,1,10.0,0,0,5,10,1,10.0,0,7.6,2.6,0.32,Dropout,10,2,0.2,55.0,0,29.639999999999997
1,1,2,171,1,1,129.0,1,37,37,9,9,122.0,1,0,0,0,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0.0,0.0,0,29.639999999999997
1,1,1,9254,1,1,125.0,1,37,37,9,9,122.9,0,0,0,1,1,1,19,0,0,6,7,6,11.166666666666666,0,0,6,12,3,11.666666666666666,0,10.8,1.4,1.74,Enrolled,12,9,0.75,72.83333333333333,0,22.68
1,1,1,9238,1,1,125.0,1,19,38,7,7,118.7,0,0,0,1,1,0,20,0,0,6,12,4,11.75,0,0,6,13,3,11.333333333333334,0,15.5,2.8,-4.06,Enrolled,12,7,0.5833333333333334,76.16666666666667,0,65.1
1,39,1,9003,1,19,133.1,1,3,1,2,8,100.0,1,0,0,1,1,0,35,0,0,6,13,3,11.75,0,0,6,10,0,0.0,0,13.9,-0.3,0.79,Dropout,12,3,0.25,70.5,0,-6.255
1,16,2,9147,1,1,131.0,1,37,37,9,9,135.9,1,0,0,1,1,0,20,0,0,5,8,1,10.0,0,0,5,7,1,11.0,0,7.6,2.6,0.32,Dropout,10,2,0.2,55.5,0,29.639999999999997
1,1,1,9130,1,1,133.1,1,6,11,4,5,138.4,0,0,0,1,1,0,21,0,0,5,8,3,14.0,0,0,5,5,5,12.8,0,7.6,2.6,0.32,Graduate,10,8,0.8,76.4,0,29.639999999999997
1,39,1,9085,1,12,133.1,1,34,34,99,99,128.2,0,0,1,0,1,0,27,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,10,0,0.0,0.0,0,44.459999999999994
1,43,1,9773,1,1,114.0,1,37,38,9,5,107.4,1,0,0,0,1,0,26,0,0,6,12,3,12.0,0,0,6,15,0,0.0,0,9.4,-0.8,-3.12,Dropout,12,3,0.25,72.0,0,-11.280000000000001
1,17,1,9773,1,1,127.0,1,1,33,3,3,129.8,0,0,0,0,1,0,20,0,0,6,10,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout,11,0,0.0,0.0,0,22.68
1,39,1,9003,1,1,130.0,1,37,37,6,6,100.0,0,0,1,0,1,0,28,0,4,10,19,8,11.88888888888889,0,2,8,17,5,11.6,1,15.5,2.8,-4.06,Dropout,18,13,0.7222222222222222,124.04444444444444,1,97.64999999999999
1,1,3,9773,1,1,121.0,1,19,38,9,7,113.0,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.666666666666666,0,11.1,0.6,2.02,Graduate,12,12,1.0,89.83333333333333,0,9.989999999999998
1,43,1,9991,0,1,120.0,1,37,19,9,9,107.0,0,0,0,0,1,0,47,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,10,0,0.0,0.0,0,70.485
4,39,1,9773,1,12,120.0,1,37,37,4,9,130.0,0,0,0,0,1,0,55,0,0,6,8,5,11.4,0,0,6,9,5,12.4,0,10.8,1.4,1.74,Dropout,12,10,0.8333333333333334,74.60000000000001,0,45.36
1,43,1,9003,1,1,120.0,1,37,37,5,9,120.0,1,0,0,1,1,0,39,0,0,6,8,0,0.0,0,1,6,8,2,11.0,0,16.2,0.3,-0.92,Dropout,12,2,0.16666666666666666,5.5,0,7.289999999999999
2,1,1,9003,1,1,120.0,1,37,37,9,9,120.5,1,0,1,1,1,0,35,0,14,17,17,14,10.642857142857142,1,12,12,12,12,10.666666666666666,0,15.5,2.8,-4.06,Dropout,29,26,0.896551724137931,185.3423645320197,1,195.29999999999998
1,39,1,9238,1,1,133.1,1,37,29,0,4,120.5,0,0,0,0,1,0,32,0,0,6,10,2,11.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,12,2,0.16666666666666666,66.0,0,29.639999999999997
1,1,4,9773,1,1,124.0,1,3,12,2,9,137.0,1,0,0,1,1,0,20,0,0,6,6,6,16.833333333333332,0,0,6,6,6,16.666666666666668,0,8.9,1.4,3.51,Graduate,12,12,1.0,109.33333333333333,0,18.689999999999998
1,39,1,9254,1,1,150.0,1,37,37,9,9,115.0,0,0,0,1,1,0,36,0,0,6,8,6,13.571428571428571,0,0,6,9,5,13.2,0,12.7,3.7,-1.7,Graduate,12,11,0.9166666666666666,88.02857142857142,0,70.485
